login,name,company,followers,following,posts_30d,topics,bio
10374,10374,,5,5,2,"[""company""]",
10375,10375,,1,1,4,"[""company""]",
10376,10376,,1,1,3,"[""government""]",
10377,10377,,14,14,11,"[""politician""]",
10378,10378,,1,1,4,"[""company""]",
10379,10379,,468,468,0,"[""government""]",
10380,10380,,10,10,1,"[""tvshow""]",
10381,10381,,2,2,10,"[""politician""]",
10382,10382,,2,2,11,"[""tvshow""]",
10383,10383,,10,10,11,"[""company""]",
10384,10384,,15,15,11,"[""company""]",
10385,10385,,6,6,3,"[""government""]",
10386,10386,,42,42,2,"[""government""]",
10387,10387,,19,19,4,"[""politician""]",
10388,10388,,2,2,6,"[""politician""]",
10389,10389,,4,4,5,"[""tvshow""]",
10390,10390,,3,3,6,"[""company""]",
10391,10391,,55,55,1,"[""government""]",
10392,10392,,8,8,11,"[""government""]",
10393,10393,,31,31,10,"[""government""]",
10394,10394,,13,13,7,"[""company""]",
10395,10395,,38,38,1,"[""tvshow""]",
10396,10396,,63,63,4,"[""politician""]",
10397,10397,,3,3,2,"[""company""]",
10398,10398,,3,3,10,"[""politician""]",
10399,10399,,8,8,0,"[""politician""]",
10400,10400,,25,25,5,"[""government""]",
10401,10401,,1,1,11,"[""government""]",
10402,10402,,10,10,10,"[""government""]",
10403,10403,,7,7,5,"[""government""]",
10404,10404,,4,4,4,"[""tvshow""]",
10405,10405,,31,31,9,"[""government""]",
10406,10406,,7,7,5,"[""government""]",
10407,10407,,2,2,3,"[""tvshow""]",
10408,10408,,16,16,3,"[""politician""]",
10409,10409,,3,3,9,"[""politician""]",
10410,10410,,1,1,9,"[""company""]",
10411,10411,,31,31,7,"[""government""]",
10412,10412,,8,8,9,"[""company""]",
10413,10413,,6,6,4,"[""company""]",
10414,10414,,5,5,9,"[""government""]",
10415,10415,,2,2,7,"[""company""]",
10416,10416,,30,30,0,"[""government""]",
10417,10417,,1,1,9,"[""company""]",
10418,10418,,51,51,5,"[""government""]",
10419,10419,,26,26,3,"[""government""]",
10420,10420,,16,16,7,"[""government""]",
10421,10421,,6,6,4,"[""politician""]",
10422,10422,,7,7,10,"[""government""]",
10423,10423,,9,9,4,"[""company""]",
10424,10424,,11,11,11,"[""politician""]",
10425,10425,,7,7,4,"[""company""]",
10426,10426,,370,370,3,"[""government""]",
10427,10427,,6,6,2,"[""company""]",
10428,10428,,8,8,3,"[""politician""]",
10429,10429,,11,11,6,"[""company""]",
10430,10430,,17,17,0,"[""company""]",
10431,10431,,1,1,7,"[""company""]",
10432,10432,,4,4,5,"[""government""]",
10433,10433,,7,7,2,"[""company""]",
10434,10434,,19,19,3,"[""company""]",
10435,10435,,1,1,4,"[""company""]",
10436,10436,,35,35,10,"[""government""]",
10437,10437,,16,16,10,"[""government""]",
10438,10438,,4,4,5,"[""government""]",
10439,10439,,129,129,0,"[""government""]",
10440,10440,,44,44,5,"[""politician""]",
10441,10441,,5,5,8,"[""company""]",
10442,10442,,11,11,9,"[""tvshow""]",
10443,10443,,21,21,2,"[""politician""]",
10444,10444,,9,9,4,"[""government""]",
10445,10445,,18,18,5,"[""government""]",
10446,10446,,22,22,10,"[""company""]",
10447,10447,,12,12,8,"[""company""]",
10448,10448,,3,3,8,"[""politician""]",
10449,10449,,10,10,0,"[""politician""]",
10450,10450,,4,4,3,"[""government""]",
10451,10451,,33,33,6,"[""government""]",
10452,10452,,17,17,9,"[""company""]",
10453,10453,,5,5,2,"[""politician""]",
10454,10454,,10,10,4,"[""company""]",
10455,10455,,4,4,11,"[""government""]",
10456,10456,,1,1,0,"[""government""]",
10457,10457,,3,3,7,"[""company""]",
10458,10458,,52,52,10,"[""government""]",
10459,10459,,18,18,11,"[""politician""]",
10460,10460,,2,2,7,"[""company""]",
10461,10461,,17,17,10,"[""government""]",
10462,10462,,2,2,2,"[""company""]",
10463,10463,,10,10,10,"[""tvshow""]",
10464,10464,,6,6,9,"[""politician""]",
10465,10465,,1,1,5,"[""politician""]",
10466,10466,,16,16,11,"[""company""]",
10467,10467,,4,4,9,"[""tvshow""]",
10468,10468,,182,182,5,"[""government""]",
10469,10469,,8,8,11,"[""politician""]",
10470,10470,,6,6,5,"[""company""]",
10471,10471,,2,2,0,"[""tvshow""]",
10472,10472,,1,1,4,"[""company""]",
10473,10473,,3,3,6,"[""company""]",
10474,10474,,1,1,0,"[""company""]",
10475,10475,,13,13,8,"[""company""]",
10476,10476,,14,14,5,"[""government""]",
10477,10477,,10,10,6,"[""politician""]",
10478,10478,,4,4,4,"[""politician""]",
10479,10479,,30,30,10,"[""politician""]",
10480,10480,,1,1,3,"[""company""]",
10481,10481,,12,12,5,"[""politician""]",
10482,10482,,14,14,10,"[""politician""]",
10483,10483,,12,12,4,"[""politician""]",
10484,10484,,3,3,4,"[""politician""]",
10485,10485,,2,2,1,"[""company""]",
10486,10486,,1,1,1,"[""company""]",
10487,10487,,9,9,3,"[""politician""]",
10488,10488,,20,20,6,"[""tvshow""]",
10489,10489,,2,2,1,"[""politician""]",
10490,10490,,1,1,9,"[""politician""]",
10491,10491,,1,1,2,"[""politician""]",
10492,10492,,9,9,4,"[""government""]",
10493,10493,,13,13,7,"[""politician""]",
10494,10494,,6,6,7,"[""company""]",
10495,10495,,5,5,7,"[""politician""]",
10496,10496,,14,14,4,"[""government""]",
10497,10497,,40,40,10,"[""politician""]",
10498,10498,,8,8,9,"[""politician""]",
10499,10499,,15,15,6,"[""tvshow""]",
10500,10500,,109,109,10,"[""politician""]",
10501,10501,,16,16,0,"[""politician""]",
10502,10502,,5,5,3,"[""politician""]",
10503,10503,,125,125,9,"[""government""]",
10504,10504,,8,8,9,"[""company""]",
10505,10505,,4,4,0,"[""government""]",
10506,10506,,26,26,8,"[""company""]",
10507,10507,,5,5,0,"[""government""]",
10508,10508,,1,1,0,"[""politician""]",
10509,10509,,22,22,10,"[""tvshow""]",
10510,10510,,80,80,2,"[""politician""]",
10511,10511,,43,43,8,"[""government""]",
10512,10512,,18,18,2,"[""company""]",
10513,10513,,6,6,6,"[""politician""]",
10514,10514,,1,1,7,"[""company""]",
10515,10515,,36,36,0,"[""company""]",
10516,10516,,6,6,10,"[""politician""]",
10517,10517,,1,1,9,"[""politician""]",
10518,10518,,3,3,2,"[""company""]",
10519,10519,,18,18,4,"[""company""]",
10520,10520,,9,9,0,"[""government""]",
10521,10521,,2,2,10,"[""politician""]",
10522,10522,,9,9,10,"[""company""]",
10523,10523,,6,6,8,"[""company""]",
10524,10524,,1,1,8,"[""politician""]",
10525,10525,,24,24,3,"[""government""]",
10526,10526,,28,28,3,"[""government""]",
10527,10527,,1,1,0,"[""company""]",
10528,10528,,65,65,2,"[""politician""]",
10529,10529,,16,16,3,"[""government""]",
10530,10530,,50,50,2,"[""government""]",
10531,10531,,2,2,11,"[""company""]",
10532,10532,,8,8,7,"[""company""]",
10533,10533,,8,8,3,"[""government""]",
10534,10534,,9,9,11,"[""government""]",
10535,10535,,3,3,2,"[""company""]",
10536,10536,,1,1,3,"[""company""]",
10537,10537,,2,2,5,"[""politician""]",
10538,10538,,6,6,4,"[""company""]",
10539,10539,,12,12,1,"[""company""]",
10540,10540,,7,7,2,"[""tvshow""]",
10541,10541,,22,22,10,"[""government""]",
10542,10542,,20,20,0,"[""politician""]",
10543,10543,,25,25,0,"[""company""]",
10544,10544,,62,62,11,"[""government""]",
10545,10545,,5,5,6,"[""politician""]",
10546,10546,,12,12,10,"[""company""]",
10547,10547,,18,18,10,"[""government""]",
10548,10548,,8,8,2,"[""company""]",
10549,10549,,3,3,4,"[""tvshow""]",
10550,10550,,5,5,0,"[""tvshow""]",
10551,10551,,1,1,6,"[""government""]",
10552,10552,,12,12,10,"[""politician""]",
10553,10553,,36,36,10,"[""government""]",
10554,10554,,56,56,7,"[""government""]",
10555,10555,,3,3,2,"[""politician""]",
10556,10556,,2,2,3,"[""company""]",
10557,10557,,10,10,3,"[""tvshow""]",
10558,10558,,5,5,6,"[""politician""]",
10559,10559,,8,8,11,"[""company""]",
10560,10560,,18,18,1,"[""politician""]",
10561,10561,,3,3,0,"[""company""]",
10562,10562,,49,49,4,"[""politician""]",
10563,10563,,1,1,5,"[""tvshow""]",
10564,10564,,5,5,5,"[""government""]",
10565,10565,,1,1,1,"[""company""]",
10566,10566,,38,38,2,"[""government""]",
10567,10567,,1,1,11,"[""company""]",
10568,10568,,8,8,8,"[""tvshow""]",
10569,10569,,4,4,6,"[""tvshow""]",
10570,10570,,7,7,9,"[""company""]",
10571,10571,,16,16,2,"[""government""]",
10572,10572,,3,3,2,"[""company""]",
10573,10573,,1,1,7,"[""politician""]",
10574,10574,,35,35,11,"[""government""]",
10575,10575,,10,10,8,"[""government""]",
10576,10576,,32,32,6,"[""government""]",
10577,10577,,31,31,6,"[""politician""]",
10578,10578,,142,142,8,"[""government""]",
10579,10579,,33,33,11,"[""politician""]",
10580,10580,,1,1,8,"[""company""]",
10581,10581,,33,33,1,"[""politician""]",
10582,10582,,10,10,0,"[""government""]",
10583,10583,,4,4,5,"[""tvshow""]",
10584,10584,,8,8,9,"[""government""]",
10585,10585,,6,6,4,"[""government""]",
10586,10586,,31,31,9,"[""tvshow""]",
10587,10587,,6,6,4,"[""company""]",
10588,10588,,8,8,9,"[""tvshow""]",
10589,10589,,1,1,8,"[""politician""]",
10590,10590,,21,21,2,"[""government""]",
10591,10591,,15,15,0,"[""company""]",
10592,10592,,7,7,2,"[""government""]",
10593,10593,,18,18,0,"[""government""]",
10594,10594,,51,51,2,"[""tvshow""]",
10595,10595,,2,2,1,"[""company""]",
10596,10596,,23,23,5,"[""politician""]",
10597,10597,,1,1,4,"[""politician""]",
10598,10598,,22,22,6,"[""government""]",
10599,10599,,10,10,0,"[""tvshow""]",
10600,10600,,17,17,2,"[""tvshow""]",
10601,10601,,5,5,5,"[""government""]",
10602,10602,,4,4,7,"[""politician""]",
10603,10603,,22,22,9,"[""government""]",
10604,10604,,32,32,9,"[""politician""]",
10605,10605,,1,1,10,"[""company""]",
10606,10606,,23,23,6,"[""company""]",
10607,10607,,3,3,2,"[""politician""]",
10608,10608,,20,20,1,"[""tvshow""]",
10609,10609,,17,17,10,"[""government""]",
10610,10610,,9,9,5,"[""tvshow""]",
10611,10611,,24,24,5,"[""government""]",
10612,10612,,3,3,11,"[""company""]",
10613,10613,,2,2,8,"[""government""]",
10614,10614,,51,51,1,"[""government""]",
10615,10615,,2,2,9,"[""politician""]",
10616,10616,,15,15,2,"[""politician""]",
10617,10617,,22,22,3,"[""government""]",
10618,10618,,20,20,5,"[""government""]",
10619,10619,,7,7,4,"[""tvshow""]",
10620,10620,,3,3,3,"[""company""]",
10621,10621,,17,17,8,"[""company""]",
10622,10622,,35,35,5,"[""government""]",
10623,10623,,2,2,9,"[""politician""]",
10624,10624,,13,13,8,"[""company""]",
10625,10625,,2,2,10,"[""tvshow""]",
10626,10626,,5,5,0,"[""tvshow""]",
10627,10627,,17,17,10,"[""company""]",
10628,10628,,3,3,7,"[""tvshow""]",
10629,10629,,1,1,7,"[""government""]",
10630,10630,,30,30,0,"[""politician""]",
10631,10631,,3,3,10,"[""company""]",
10632,10632,,2,2,3,"[""company""]",
10633,10633,,21,21,6,"[""government""]",
10634,10634,,8,8,10,"[""politician""]",
10635,10635,,2,2,11,"[""company""]",
10636,10636,,22,22,7,"[""government""]",
10637,10637,,4,4,10,"[""company""]",
10638,10638,,2,2,1,"[""politician""]",
10639,10639,,5,5,9,"[""politician""]",
10640,10640,,1,1,11,"[""company""]",
10641,10641,,17,17,3,"[""government""]",
10642,10642,,4,4,9,"[""government""]",
10643,10643,,42,42,0,"[""company""]",
10644,10644,,6,6,6,"[""government""]",
10645,10645,,1,1,3,"[""company""]",
10646,10646,,13,13,0,"[""company""]",
10647,10647,,3,3,0,"[""company""]",
10648,10648,,41,41,8,"[""politician""]",
10649,10649,,2,2,5,"[""government""]",
10650,10650,,2,2,8,"[""politician""]",
10651,10651,,17,17,3,"[""politician""]",
10652,10652,,2,2,5,"[""company""]",
10653,10653,,2,2,11,"[""company""]",
10654,10654,,9,9,4,"[""politician""]",
10655,10655,,4,4,8,"[""government""]",
10656,10656,,1,1,11,"[""government""]",
10657,10657,,34,34,5,"[""politician""]",
10658,10658,,8,8,3,"[""government""]",
10659,10659,,1,1,8,"[""government""]",
10660,10660,,3,3,4,"[""tvshow""]",
10661,10661,,4,4,4,"[""politician""]",
10662,10662,,5,5,3,"[""company""]",
10663,10663,,17,17,11,"[""company""]",
10664,10664,,5,5,7,"[""politician""]",
10665,10665,,29,29,9,"[""government""]",
10666,10666,,68,68,11,"[""government""]",
10667,10667,,1,1,8,"[""tvshow""]",
10668,10668,,7,7,6,"[""company""]",
10669,10669,,13,13,7,"[""company""]",
10670,10670,,90,90,4,"[""tvshow""]",
10671,10671,,2,2,0,"[""tvshow""]",
10672,10672,,45,45,8,"[""politician""]",
10673,10673,,24,24,2,"[""politician""]",
10674,10674,,30,30,10,"[""government""]",
10675,10675,,2,2,10,"[""government""]",
10676,10676,,2,2,4,"[""politician""]",
10677,10677,,2,2,0,"[""politician""]",
10678,10678,,7,7,3,"[""government""]",
10679,10679,,21,21,3,"[""government""]",
10680,10680,,7,7,7,"[""politician""]",
10681,10681,,4,4,5,"[""company""]",
10682,10682,,8,8,2,"[""company""]",
10683,10683,,2,2,5,"[""tvshow""]",
10684,10684,,5,5,5,"[""government""]",
10685,10685,,47,47,10,"[""government""]",
10686,10686,,3,3,0,"[""politician""]",
10687,10687,,6,6,2,"[""government""]",
10688,10688,,3,3,8,"[""company""]",
10689,10689,,1,1,4,"[""company""]",
10690,10690,,3,3,3,"[""company""]",
10691,10691,,5,5,3,"[""company""]",
10692,10692,,33,33,6,"[""government""]",
10693,10693,,1,1,1,"[""company""]",
10694,10694,,18,18,8,"[""government""]",
10695,10695,,10,10,2,"[""company""]",
10696,10696,,2,2,9,"[""tvshow""]",
10697,10697,,20,20,6,"[""politician""]",
10698,10698,,18,18,6,"[""government""]",
10699,10699,,2,2,1,"[""tvshow""]",
10700,10700,,8,8,2,"[""government""]",
10701,10701,,17,17,2,"[""government""]",
10702,10702,,8,8,5,"[""government""]",
10703,10703,,2,2,4,"[""tvshow""]",
10704,10704,,1,1,0,"[""tvshow""]",
10705,10705,,11,11,10,"[""company""]",
10706,10706,,3,3,2,"[""tvshow""]",
10707,10707,,63,63,8,"[""government""]",
10708,10708,,3,3,4,"[""company""]",
10709,10709,,2,2,9,"[""government""]",
10710,10710,,4,4,2,"[""company""]",
10711,10711,,5,5,5,"[""tvshow""]",
10712,10712,,3,3,5,"[""politician""]",
10713,10713,,1,1,4,"[""government""]",
10714,10714,,9,9,10,"[""government""]",
10715,10715,,4,4,5,"[""politician""]",
10716,10716,,9,9,2,"[""politician""]",
10717,10717,,51,51,2,"[""politician""]",
10718,10718,,22,22,10,"[""company""]",
10719,10719,,3,3,10,"[""company""]",
10720,10720,,4,4,7,"[""company""]",
10721,10721,,13,13,3,"[""company""]",
10722,10722,,1,1,9,"[""politician""]",
10723,10723,,1,1,6,"[""government""]",
10724,10724,,8,8,6,"[""government""]",
10725,10725,,7,7,1,"[""politician""]",
10726,10726,,2,2,5,"[""company""]",
10727,10727,,17,17,10,"[""company""]",
10728,10728,,1,1,2,"[""company""]",
10729,10729,,4,4,10,"[""politician""]",
10730,10730,,28,28,2,"[""politician""]",
10731,10731,,12,12,9,"[""government""]",
10732,10732,,10,10,9,"[""company""]",
10733,10733,,11,11,3,"[""tvshow""]",
10734,10734,,30,30,4,"[""politician""]",
10735,10735,,5,5,2,"[""government""]",
10736,10736,,7,7,2,"[""politician""]",
10737,10737,,4,4,9,"[""government""]",
10738,10738,,13,13,7,"[""government""]",
10739,10739,,3,3,9,"[""company""]",
10740,10740,,7,7,0,"[""politician""]",
10741,10741,,7,7,2,"[""government""]",
10742,10742,,11,11,3,"[""company""]",
10743,10743,,8,8,8,"[""company""]",
10744,10744,,6,6,4,"[""politician""]",
10745,10745,,5,5,8,"[""company""]",
10746,10746,,18,18,8,"[""company""]",
10747,10747,,13,13,11,"[""politician""]",
10748,10748,,2,2,2,"[""politician""]",
10749,10749,,67,67,6,"[""company""]",
10750,10750,,2,2,0,"[""government""]",
10751,10751,,28,28,2,"[""government""]",
10752,10752,,2,2,3,"[""company""]",
10753,10753,,1,1,0,"[""politician""]",
10754,10754,,5,5,2,"[""government""]",
10755,10755,,6,6,9,"[""politician""]",
10756,10756,,3,3,5,"[""politician""]",
10757,10757,,8,8,8,"[""government""]",
10758,10758,,3,3,8,"[""tvshow""]",
10759,10759,,15,15,3,"[""tvshow""]",
10760,10760,,19,19,6,"[""politician""]",
10761,10761,,24,24,7,"[""politician""]",
10762,10762,,3,3,2,"[""tvshow""]",
10763,10763,,1,1,0,"[""government""]",
10764,10764,,4,4,3,"[""company""]",
10765,10765,,2,2,4,"[""tvshow""]",
10766,10766,,4,4,2,"[""government""]",
10767,10767,,9,9,9,"[""company""]",
10768,10768,,7,7,6,"[""tvshow""]",
10769,10769,,40,40,2,"[""government""]",
10770,10770,,34,34,3,"[""government""]",
10771,10771,,22,22,1,"[""tvshow""]",
10772,10772,,31,31,0,"[""government""]",
10773,10773,,1,1,10,"[""tvshow""]",
10774,10774,,1,1,6,"[""company""]",
10775,10775,,28,28,2,"[""government""]",
10776,10776,,2,2,1,"[""company""]",
10777,10777,,7,7,4,"[""company""]",
10778,10778,,15,15,5,"[""politician""]",
10779,10779,,36,36,5,"[""government""]",
10780,10780,,7,7,0,"[""company""]",
10781,10781,,28,28,4,"[""government""]",
10782,10782,,8,8,2,"[""company""]",
10783,10783,,201,201,10,"[""government""]",
10784,10784,,7,7,3,"[""politician""]",
10785,10785,,42,42,3,"[""government""]",
10786,10786,,8,8,0,"[""politician""]",
10787,10787,,4,4,3,"[""politician""]",
10788,10788,,11,11,10,"[""politician""]",
10789,10789,,52,52,11,"[""government""]",
10790,10790,,6,6,9,"[""government""]",
10791,10791,,4,4,1,"[""government""]",
10792,10792,,42,42,3,"[""government""]",
10793,10793,,8,8,8,"[""government""]",
10794,10794,,33,33,9,"[""government""]",
10795,10795,,1,1,3,"[""tvshow""]",
10796,10796,,2,2,8,"[""government""]",
10797,10797,,29,29,5,"[""government""]",
10798,10798,,9,9,11,"[""government""]",
10799,10799,,12,12,11,"[""government""]",
10800,10800,,1,1,3,"[""company""]",
10801,10801,,2,2,3,"[""politician""]",
10802,10802,,9,9,8,"[""government""]",
10803,10803,,37,37,6,"[""government""]",
10804,10804,,2,2,7,"[""company""]",
10805,10805,,26,26,3,"[""company""]",
10806,10806,,2,2,3,"[""government""]",
10807,10807,,6,6,7,"[""government""]",
10808,10808,,21,21,10,"[""politician""]",
10809,10809,,29,29,11,"[""government""]",
10810,10810,,24,24,2,"[""government""]",
10811,10811,,3,3,7,"[""company""]",
10812,10812,,13,13,4,"[""government""]",
10813,10813,,10,10,10,"[""tvshow""]",
10814,10814,,56,56,2,"[""politician""]",
10815,10815,,13,13,8,"[""company""]",
10816,10816,,4,4,6,"[""company""]",
10817,10817,,3,3,9,"[""company""]",
10818,10818,,7,7,7,"[""politician""]",
10819,10819,,14,14,0,"[""company""]",
10820,10820,,14,14,0,"[""company""]",
10821,10821,,5,5,10,"[""company""]",
10822,10822,,1,1,4,"[""politician""]",
10823,10823,,5,5,5,"[""tvshow""]",
10824,10824,,21,21,9,"[""government""]",
10825,10825,,4,4,5,"[""politician""]",
10826,10826,,6,6,7,"[""tvshow""]",
10827,10827,,29,29,10,"[""government""]",
10828,10828,,64,64,7,"[""politician""]",
10829,10829,,18,18,5,"[""company""]",
10830,10830,,1,1,6,"[""politician""]",
10831,10831,,24,24,10,"[""government""]",
10832,10832,,2,2,4,"[""tvshow""]",
10833,10833,,35,35,11,"[""politician""]",
10834,10834,,32,32,7,"[""government""]",
10835,10835,,1,1,2,"[""politician""]",
10836,10836,,13,13,9,"[""tvshow""]",
10837,10837,,4,4,7,"[""government""]",
10838,10838,,6,6,6,"[""company""]",
10839,10839,,7,7,4,"[""government""]",
10840,10840,,11,11,11,"[""company""]",
10841,10841,,2,2,1,"[""politician""]",
10842,10842,,2,2,3,"[""company""]",
10843,10843,,44,44,8,"[""politician""]",
10844,10844,,28,28,1,"[""government""]",
10845,10845,,1,1,9,"[""tvshow""]",
10846,10846,,13,13,9,"[""politician""]",
10847,10847,,1,1,11,"[""tvshow""]",
10848,10848,,2,2,10,"[""tvshow""]",
10849,10849,,22,22,5,"[""company""]",
10850,10850,,16,16,4,"[""government""]",
10851,10851,,11,11,11,"[""company""]",
10852,10852,,18,18,7,"[""company""]",
10853,10853,,8,8,3,"[""government""]",
10854,10854,,5,5,9,"[""tvshow""]",
10855,10855,,8,8,9,"[""politician""]",
10856,10856,,1,1,10,"[""company""]",
10857,10857,,14,14,0,"[""tvshow""]",
10858,10858,,14,14,0,"[""government""]",
10859,10859,,3,3,4,"[""company""]",
10860,10860,,35,35,3,"[""politician""]",
10861,10861,,17,17,11,"[""government""]",
10862,10862,,8,8,9,"[""company""]",
10863,10863,,5,5,0,"[""company""]",
10864,10864,,11,11,8,"[""government""]",
10865,10865,,8,8,3,"[""politician""]",
10866,10866,,8,8,4,"[""company""]",
10867,10867,,3,3,11,"[""politician""]",
10868,10868,,6,6,10,"[""company""]",
10869,10869,,2,2,10,"[""politician""]",
10870,10870,,6,6,0,"[""government""]",
10871,10871,,5,5,1,"[""government""]",
10872,10872,,1,1,2,"[""tvshow""]",
10873,10873,,2,2,4,"[""politician""]",
10874,10874,,1,1,2,"[""company""]",
10875,10875,,26,26,10,"[""politician""]",
10876,10876,,1,1,6,"[""tvshow""]",
10877,10877,,2,2,10,"[""tvshow""]",
10878,10878,,8,8,6,"[""government""]",
10879,10879,,4,4,6,"[""politician""]",
10880,10880,,16,16,11,"[""politician""]",
10881,10881,,3,3,0,"[""tvshow""]",
10882,10882,,25,25,3,"[""government""]",
10883,10883,,5,5,9,"[""tvshow""]",
10884,10884,,5,5,4,"[""government""]",
10885,10885,,4,4,0,"[""company""]",
10886,10886,,43,43,6,"[""government""]",
10887,10887,,57,57,6,"[""government""]",
10888,10888,,1,1,3,"[""government""]",
10889,10889,,1,1,11,"[""tvshow""]",
10890,10890,,26,26,1,"[""company""]",
10891,10891,,2,2,7,"[""company""]",
10892,10892,,2,2,4,"[""tvshow""]",
10893,10893,,2,2,9,"[""politician""]",
10894,10894,,19,19,7,"[""politician""]",
10895,10895,,7,7,9,"[""company""]",
10896,10896,,5,5,11,"[""company""]",
10897,10897,,1,1,4,"[""tvshow""]",
10898,10898,,11,11,4,"[""government""]",
10899,10899,,7,7,4,"[""company""]",
10900,10900,,1,1,10,"[""company""]",
10901,10901,,1,1,2,"[""tvshow""]",
10902,10902,,3,3,7,"[""company""]",
10903,10903,,3,3,6,"[""company""]",
10904,10904,,17,17,10,"[""politician""]",
10905,10905,,30,30,10,"[""company""]",
10906,10906,,4,4,0,"[""government""]",
10907,10907,,5,5,2,"[""politician""]",
10908,10908,,8,8,7,"[""company""]",
